"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87292191283","1","Timor-Leste Domestic Dairy Industry","2009-10-02","start-actual","2012-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2009","2012","517482.365495","286065.948703"
"87292191282","1","Development of Candlenut Enterprises in Timor-Leste","2006-09-01","start-actual","2012-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2006","2012","1639041.04177","1563917.1091"
"87292191280","0","Global Development Alliance with CBI/NCBA/CCT","2008-01-01","start-actual","2010-07-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2008","2011","313195.741503","307111.746654"
"87292611844","1","Education (Brazil)","2008-01-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","110","Education","Implementation","2008","2012","3633070.60143","1138938.71118"
"87292411778","1","The Project for Construction of Irrigation Channel in Alas Sub-district, Manufahi District","2012-02-17","start-actual","2012-11-16","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","311","Agriculture","Completion","2012","2012","110383.10236","110383.10236"
"87292524043","0","Dili International Airport Nicolao Lobato PPP","2012-07-10","start-actual","2014-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","210","Transport and storage","Implementation","2012","2014","","664642.871692"
"87292911724","1","Empowering Women and Increasing Access to Justice in Timor Leste","2011-11-05","start-actual","2013-10-31","end-actual","Norway","NOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2013","356398.24","178199.12"
"87292191418","1","SEPI","2009-02-26","start-actual","2012-12-31","end-actual","Norway","NOR","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2012","422966.312415","423532.566423"
"87292191421","1","Oil for Development","2008-05-20","start-actual","2013-01-01","end-actual","Norway","NOR","Timor-Leste","TLS","322","Mineral resources and mining","Implementation","2008","2013","13879967.8887","9184402.01794"
"87292191419","1","Access to justice for Timorese Women","2010-01-15","start-actual","2012-12-31","end-actual","Norway","NOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2012","3719361.86402","2047470.37655"
"87292191420","1","Support women economic empowerment","2008-10-24","start-actual","2011-12-31","end-actual","Norway","NOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2011","513013.163001","550127.694448"
"87292911725","1","Women arts as part of National and Female Identity","2011-03-11","start-actual","2011-07-30","end-actual","Norway","NOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2011","2011","43200.7","43200.7"
"87292191239","1","Program Formulation Study on Water Supply","2010-08-01","start-actual","2010-10-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2010","2010","71691.0507772","71691.0507772"
"87292361444","1","RETA 7503: Capacity Strengthening and Institutional Development for Border Management and Trade and Tourism Development in the Pacific","2009-10-08","start-actual","2012-03-05","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2009","2012","1293705.91374",""
"87292411454","0","Manual Water-Pump Installation in Manufahi DistrictTraining Center Construction in Manufahi District","2011-04-01","start-actual","2012-04-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2011","2012","54245.37","54245.37"
"87292361440","1","JFPR G9142: Our Roads Our Future","2010-03-12","start-actual","","end-actual","Ministry of Public Works|Government Of Japan","DAC|JPN","Timor-Leste","TLS","210","Transport and storage","Implementation","2010","2012","3544380.54367","945053.031087"
"87292191119","1","International Crisis Group","2006-10-01","start-actual","2008-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","150","Government and civil society","Completion","2006","2008","224986.231157","224986.231157"
"87292191187","0","Rehabilitation and Community Development in Rural Areas (First Rural Development Programme - RDP I / UNDP)","2004-05-01","start-actual","2009-05-01","end-actual","United Nations Development Programme|International Labour Organization|European Union|UN Women","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2004","2009","26052999.7648","22251756.4128"
"87292371749","1","P122567 TP: Telecoms Legis & Regulations TA","","start-actual","2011-12-16","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2011","276000.0","157703.0"
"87292191137","0","ATLASS - Specialised Medical Services Program","2006-01-01","start-actual","2012-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","120","Health","Completion","2006","2012","8154466.62005","8154466.62005"
"87292403013","1","The Project for Renovation of Primary School in Nitibe Sub-district, Oecussi District","2012-10-01","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Implementation","2012","2012","101178.994989",""
"87292671734","0","AFB-LDA Group Project","2007-04-02","start-actual","2008-04-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","52396.5845623","53922.065186"
"87292811831","1","Strengthening Government and Service providers responses to Human Trafficking in Timor Leste - CT.0576","2011-10-01","start-actual","2012-11-30","end-actual","International Organization for Migration","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2011","2012","188500.0","155307.325753"
"87292811556","1","Enhancing Migration Management Project in Timor Leste (EMM II) - TC.0336","2009-03-01","start-actual","2012-08-31","end-actual","Australian Department of Immigration and Citizenship","AUS","Timor-Leste","TLS","400|110","Multisector/cross-cutting|Education","Completion","2009","2012","3917688.37522","3671844.63624"
"87292811832","1","Supporting Gender Equality - Timor Leste CT.0334","2008-12-01","start-actual","2012-08-31","end-actual","International Organization for Migration","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2008","2012","1340181.28166","1302386.74512"
"87292511671","1","Poverty alleviation with the improvement of economic abilities, especially of women, supporting micro business and productive development.","2006-05-01","start-actual","2011-12-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2006","2011","741219.717125",""
"87292491885","1","Mobilize Social Business to Accelerate Achievement of MDGs","2012-03-01","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2012","2012","",""
"87292491518","0","Invitation Training in Korea (Area: Energy Cooperation)","2010-04-01","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Implementation","2010","2010","4085.27033618","4085.27033618"
"87292191290","0","Resident Legal Adviser","2009-06-01","start-actual","2010-06-30","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2010","3270488.54993","1894236.21628"
"872921011786","0","SEPI Gender Mainstreaming in Line Ministries","2011-08-22","start-actual","2011-08-22","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","150241.9","135071.84"
"87292671733","0","Provedor Office Project","2006-12-01","start-actual","2007-11-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2007","27312.0248953","29835.4223193"
"87292191391","0","Support to the UNTL Faculty of Business and Tourism","2008-09-01","start-actual","2010-09-01","end-actual","France","FRA","Timor-Leste","TLS","332|110","Tourism|Education","Completion","2008","2010","16703.7728801","5106.58792022"
"87292191412","0","PNTL Asset Mapping Project","2010-04-01","start-actual","2011-11-30","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2011","21756.086749","19984.01"
"87292371751","0","P126954 TL: Public Investment Management","2011-06-01","start-actual","2011-12-01","end-actual","World Bank","DAC","Timor-Leste","TLS","331","Trade policy and regulations","Completion","2011","2011","58519.0","58100.0"
"87292371744","0","P122097 Timor-Leste PFM Review","2010-09-01","start-actual","2010-09-15","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2010","275755.747692","138876.722443"
"87292371745","0","P120467 HD Policy Notes (Health Financing)","2011-04-20","start-actual","2011-09-02","end-actual","World Bank","DAC","Timor-Leste","TLS","130","Population policies/programmes and reproductive health","Completion","2011","2011","107059.0","107059.0"
"87292371747","0","P118860 TP-PEFA Review (Procurement Indicator)","2009-12-16","start-actual","2011-01-24","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2011","15217.6320023","14861.0"
"87292371750","0","P116531 Timor Leste Social Protection","","start-actual","2011-11-17","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2011","482470.426703","438356.406723"
"87292371746","1","P116306 TA on Rural Energy Access & Efficiency","2010-12-01","start-actual","2010-12-15","end-actual","World Bank","DAC","Timor-Leste","TLS","230","Energy generation and supply","Completion","2010","2010","189965.070632","189965.070632"
"87292371743","0","P114147 TL-Civil Service Review","2011-04-15","start-actual","2011-06-15","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","188000.0","198753.0"
"87292371784","0","P112159 Using CDD to Provide Infrastructure","","start-actual","2010-06-30","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2010","94369.7447657","94369.7447657"
"87292371742","0","P109417 Timor Leste Trade Diagnostics","","start-actual","2011-05-24","end-actual","World Bank","DAC","Timor-Leste","TLS","331","Trade policy and regulations","Completion","2011","2011","272000.0","272108.0"
"87292191301","1","P106220/IDA-H414: Timor Leste -Youth Development Project (IDA)","2009-03-01","start-actual","2012-06-30","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2009","2012","2192055.30024","2002935.63181"
"87292191302","1","P095593/IDA-H317 TP: Energy Services Delivery Project (IDA)","2007-08-01","start-actual","2012-06-30","end-actual","World Bank","DAC","Timor-Leste","TLS","230","Energy generation and supply","Completion","2007","2012","2454609.29135","2466277.86627"
"87292491512","1","NGO Volunteering Programme","2010-01-01","start-actual","2011-03-01","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2011","93961.2177321","93961.2177321"
"87292491597","1","NGO Vounteering Programme","2011-01-01","start-actual","2011-12-31","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2011","2011","112910.0","112910.0"
"87292411776","1","The Project for Improvement of Water Supply System in Viqueque District","2012-03-21","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2012","2012","98698.6024819","98698.6024819"
"87292611765","1","Formação Profissional e Promoção Social em Timor-Leste (Brasil)","2010-06-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","110","Education","Implementation","2010","2011","2893346.75631","944963.949223"
"87292363307","1","TA 8146: Road Network Upgrading (Sector) Project","","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","210","Transport and storage","Implementation","2012","2012","294553.114962",""
"87292541704","0","Training on marine finfish culture - fishery post harvest technology","2011-07-15","start-actual","","end-actual","Thailand","THA","Timor-Leste","TLS","313","Fishing","Implementation","2011","2011","42809.31","42176.13"
"87292611845","1","Project of Justice","2009-12-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","150","Government and civil society","Implementation","2009","2011","1178824.8286","284992.740646"
"87292191274","1","School Dropout Prevention Pilot Program (SDPP)","2010-09-27","start-actual","2013-09-29","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","110","Education","Implementation","2010","2013","8170540.67235","1371024.96521"
"87292671708","1","Peace and Development Project for Atauro island","2010-01-10","start-actual","","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2010","2011","106053.65878","57410.7556653"
"87292501834","0","Developing capacities of the education system of Timor-Leste in improving inclusive education practices and minimum standard guidelines","2011-01-31","start-actual","2011-12-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Implementation","2011","2011","3433.0","3433.0"
"87292191392","0","Support to translation of book « Le Petit Prince »","2008-09-01","start-actual","2010-09-01","end-actual","France","FRA","Timor-Leste","TLS","110","Education","Completion","2008","2010","2042.63516809","2042.63516809"
"87292191179","0","Support to Science and Technology Development and Education in TL (various activities)","2008-01-01","start-actual","2011-12-01","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Implementation","2008","2011","10439.8580501","5106.58792022"
"87292491527","0","200 Digital Pianos (Donation)","2010-09-01","start-actual","2010-09-30","end-actual","Unspecified","DAC","Timor-Leste","TLS","110","Education","Completion","2010","2010","",""
"87292491528","0","2,500 Blackboards (Donation)","2010-09-01","start-actual","2010-09-30","end-actual","Unspecified","DAC","Timor-Leste","TLS","110","Education","Completion","2010","2010","",""
"87292661795","0","Reforestion and Income Family","2008-01-01","start-actual","2013-12-31","end-actual","Monaco","MCO","Timor-Leste","TLS","311","Agriculture","Implementation","2008","2013","326171.430633","322106.198451"
"87292411791","1","The Forest Preservation Programme","2010-04-01","start-actual","2013-03-29","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","312","Forestry","Implementation","2010","2013","42641.0304514","366006.680471"
"87292611854","1","Apoio ao Fortalecimento do Programa de Merenda Escolar de Timor-Leste","2010-02-11","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","110","Education","Implementation","2010","2011","143352.136096","159825.58137"
"87292501840","1","Biosphere Reserves for Environmental and Economic Security (BREES): A Climate Change Mitigation and Adaptation Program in Asia & the Pacific","2009-08-31","start-actual","2012-05-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","312","Forestry","Implementation","2009","2012","25242.7897888","24026.8743308"
"87292491511","1","Community-based sustainable solar system project (1st year / support renewable based on the result of evaluation)","2010-01-01","start-actual","2010-01-01","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2010","2010","146048.414518","146048.414518"
"87292411777","1","The Project for Improvement of Water Supply System in Hera Village","2012-03-21","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2012","2012","103668.233909","103668.233909"
"87292191269","1","TA4869: Dili Water Supply Performance Improvement","2007-02-12","start-actual","2011-03-31","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2007","2011","1280568.25814","999716.750985"
"87292401683","1","The Project for the Installation for Water System in Fohorem, Covalima","2011-04-01","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2011","88634.04",""
"87292931613","0","Enhancing women’s role in Timor Leste Post Conflict Reconstruction and Nation Building","2008-10-01","start-actual","2010-12-01","end-actual","United Nations Democracy Fund","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2010","313195.741503","308750.939685"
"87292651551","0","Radio Bulletin Programs on Promoting Gender Equality in Decentralization Development","2010-10-12","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2010","",""
"87292491603","0","Invitation Training in Korea (Title:Energy Cooperation)","2011-04-16","start-actual","2011-04-30","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","230","Energy generation and supply","Implementation","2011","2011","9144.0","9144.0"
"87292411779","1","The Project for the Installation of Solar Panel Pump Water System in Oesilo, Oecusse District","2012-03-21","start-actual","2012-09-04","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2012","2012","101921.926674","101921.926674"
"87292501837","0","Supporting MoE Timor-Leste in Strengthening the 3 UNESCO-initiated Community Learning Centers (CLCs) to Become their Local Partners in Empowering District Communities to Promote Rural Development","2012-01-31","start-actual","2013-12-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Implementation","2012","2013","36044.4646778",""
"87292491879","0","Master degree scholarship - Invitation Training in Korea (Title : International Development)","2011-07-30","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110","Education","Implementation","2011","2011","38000.0","16000.0"
"87292491883","0","Master degree scholarship - Invitation Training in Korea (course : Rural Society Leadership Development for Global Poverty Education)","2011-08-18","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Implementation","2011","2011","38000.0","16000.0"
"87292491884","0","Master degree scholarship - Invitation Training in Korea (course : Agriculture and Rural Development)","2011-07-27","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110","Education","Implementation","2011","2011","38000.0","16000.0"
"87292441820","1","Fuel effcient biogas stoves and kitchen improvement","2011-09-01","start-actual","","end-actual","Korean International Cooperation Agency|World Food Program","KOR|DAC","Timor-Leste","TLS","110","Education","Implementation","2011","2012","713901.511826","26168.0"
"87292491572","1","Completion of a full course primary schooling for the children out of school through educational environment improvement & secondary school construction in Same community","2011-02-16","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2011","113450.0","113450.0"
"87292411781","1","The Project for Renovation of Junior High School in Bazartete, Liquica District","2012-03-27","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Implementation","2012","2012","115762.437532","115762.437532"
"87292371748","0","P123493 Ministry of Finance Strategic Plan","2010-12-08","start-actual","2012-06-29","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2012","444000.0","238533.0"
"87292491509","1","Corn Breeding and rural income generation project (2nd year / support renewable based on the result of evaluation)","2010-01-01","start-actual","2010-12-01","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2010","2010","44937.9736979","44937.9736979"
"87292361445","1","RETA 7753 :Strengthening Coastal and Marine Resources","2011-08-01","start-actual","2011-12-23","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","311","Agriculture","Pipeline/identification","2011","2011","2946591.0",""
"87292191289","0","English Language Fellow","2008-09-01","start-actual","2010-12-31","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","110","Education","Completion","2008","2010","27665.6238327","27428.0696563"
"87292191254","1","Strengthening Independent Media in Timor-Leste","2006-09-25","start-actual","2011-09-24","end-actual","Australian Aid Program|United States Agency for International Development|DFAT - Australian Aid Program","AUS|USA","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2011","7876940.14223","6083454.9293"
"87292811555","1","Enhancing Stabilisation through Sustainable Reintegration of IDPS CS.0140","2009-02-01","start-actual","2011-01-31","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2009","2011","2202027.97199","2039873.81349"
"87292361447","1","RETA: Promoting Evidence-based Policy Making for Gender Equity","2011-01-01","start-actual","2013-06-20","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2011","2013","",""
"87292671712","1","Supproting women's engagement in the consolidation of democracy in Timor-Leste","2011-07-28","start-actual","2013-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2013","159360.45","43115.84"
"872921011881","0","Supporting Gender Equality and Women’s Rights in Timor-Leste Supporting Gender Equality and Women’s Rights in Nation Building of Timor-Leste (MDG's)","","start-actual","2012-08-31","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2012","1709416.09321","1557524.35943"
"87292191140","1","East Timor Toads Survey","2009-01-01","start-actual","2009-12-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","313","Fishing","Completion","2009","2010","30013.9771987","31660.8451054"
"87292671711","1","Community-Based Disability Prevention Program","2011-07-18","start-actual","2013-06-29","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2010","2013","139238.932724","35503.29"
"872921011800","0","Maternity Clinic in Pasabe","2010-01-01","start-actual","2012-12-31","end-actual","Monaco","MCO","Timor-Leste","TLS","130","Population policies/programmes and reproductive health","Implementation","2010","2012","87024.3367827","60639.5275213"
"87292441822","1","Health Volunteers Rice incentive Scheme","2011-09-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)|World Food Program","BRA|DAC","Timor-Leste","TLS","120","Health","Implementation","2011","2012","226882.48233","97000.0"
"87292541701","0","Training courses namely; 1. Competency Development for Laboratory 2.Health Information System/E-informatics 3.Communicable Disease Control Focus on HIV/AIDS and TB 4.Nutrition and Food Safety","2011-03-01","start-actual","","end-actual","Thailand","THA","Timor-Leste","TLS","120","Health","Implementation","2011","2011","266422.85","296416.06"
"87292191435","1","Promoting School's Health Education Promotion in Ermera District","2010-07-27","start-actual","2011-07-27","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","120","Health","Completion","2010","2011","226469.085427","208837.655166"
"87292361443","1","RETA 7394: Strengthening The Capacity of PDMC's to Respond to Climate Change: OUTPUT 2 - Climate Change Adaptation","2010-09-27","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","311","Agriculture","Implementation","2010","2012","351565.653607",""
"87292361907","1","RETA 7910: Solid Waste Management in the Pacific","2012-01-23","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2012","2012","",""
"87292191285","0","Support for a joint initiative to simplify company registration","2009-09-01","start-actual","2011-03-31","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","250","Business and other services","Implementation","2009","2011","258741.182747","258741.182747"
"87292651788","0","Monitor, Analysis and Advocacy of Local Development Programme (LDP) and District Development Programme (DDP)","","start-actual","2012-08-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Implementation","2011","2012","10124.15","8612.46798367"
"872921031862","0","MDG-F Focus Country Initiative on Advocacy and Communication","2010-09-01","start-actual","","end-actual","Government of Spain","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2012","206187.180473","65962.2245645"
"872921031896","0","MDG-F Focus Country Initiative on Monitoring and Evaluation","2012-09-01","start-actual","","end-actual","Government of Spain","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2012","2012","294553.114962","111555.119386"
"87292611852","0","Fortalecimento do Serviço Nacional de Inteligência de Timor-Leste","2010-06-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","150","Government and civil society","Implementation","2010","2011","957363.698249","389657.475947"
"87292501829","1","Strengthening resilience of coastal and small island communities towards hydro-meteorological hazards and climate change impacts (StResCom)","2010-08-31","start-actual","2013-07-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2013","","152835.443056"
"87292931617","0","Gender Mainstreaming in Line Ministries","2007-01-01","start-actual","2011-12-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2007","2011","392375.889299","384014.651672"
"872921011882","0","Regional Programme on Improving women's human rights in Southeast Asia (CEDAW SEAP) PHASE I","","start-actual","","end-actual","Canadian International Development Agency","CDN","Timor-Leste","TLS","150","Government and civil society","Completion","2005","2010","724230.025524","684965.218451"
"87292411450","1","The Project for Auto-Mechanics Training Project in Timor Leste","2011-02-01","start-actual","2012-02-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2011","2012","444243.58","444243.58"
"87292411773","1","School Health Project in Ermera District (The First Term)","2009-05-22","start-actual","2010-06-30","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","120|110","Health|Education","Completion","2009","2010","159338.336698","159338.336698"
"87292411458","0","School Building Construction in Lautem District","2011-04-01","start-actual","2012-03-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","105778.82","105778.82"
"87292411457","1","Irrigation System construction in Covalima District","2011-04-01","start-actual","2012-03-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","90668.96","90668.96"
"87292411455","0","Improving Water Supply for Community in Covalima District","2011-04-01","start-actual","2012-04-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","88634.04","88634.04"
"87292411456","0","Disability Rehabilitation Training Center in Baucau District","2011-04-01","start-actual","2012-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","99550.42","99550.42"
"87292401453","0","Training Center Construction in Manufahi District","2011-04-01","start-actual","2012-04-01","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","88230.78","88230.78"
"87292531894","1","Ministry of Foreign Affairs Office Building (2)","","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Completion","2003","2007","7265532.02952","9942132.52904"
"87292191253","1","Support for Local Governance, Elections, and Civil Society - Timor-Leste","2008-01-10","start-actual","2011-09-30","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2011","3131957.41503","3089609.32802"
"87292371785","0","P124551 - GET PPP Timor-Leste","","start-actual","2010-12-15","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2010","22979.645641","22979.645641"
"87292911554","0","secretary of state promotion gender equality","2009-02-26","start-actual","2011-12-31","end-actual","Norway","NOR","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2011","676746.101935","169752.776904"
"87292841790","0","Increased access to services.","2008-12-01","start-actual","2011-11-30","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2011","136258.391093","134579.820512"
"872921011787","0","Strengthen Referral Network at District Level","2011-05-05","start-actual","2012-05-01","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2012","36895.02","33631.07"
"87292411700","1","The Project for Training for People with Visual Disability","2009-04-01","start-actual","2009-09-30","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2008","2009","90791.2874599","88214.6707922"
"87292381479","0","Strengthening Community Access to Quality Infrastructure (SCAQI) (00071464)","2009-08-01","start-actual","","end-actual","Thematic Trust Fund for Poverty Reduction|United Nations Development Programme","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2009","2011","141782.923392","120966.1607"
"87292381530","0","Environment Mainstream in Timor Leste (00069317)","2009-02-01","start-actual","","end-actual","United Nations Development Programme|Government of South Australia","AUS|DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2011","367779.525967","345541.263315"
"872921011803","0","Assistance and Capacity Building for Monaco Parners to Timor Leste- 2012","","start-actual","","end-actual","Monaco","MCO","Timor-Leste","TLS","400","Multisector/cross-cutting","Pipeline/identification"," "," ","",""
