"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"W2gwDSLkDKfc4BR3WnDthi","87292481535","","2011","C","USD","180714.99"
"rKTodK3pkfg2rk5y6K4Ktj","87292481535","","2011","D","USD","91967.12"
"SkgVwAnGaQYoAoho5bKkja","87292481535","","2012","D","USD","97301.880703"
"U3WYvm6rZPk6BjDEpZ5gea","87292481534","","2011","C","USD","1064894.0"
"tmYkDfE9ZTCBV4zYkpF3wX","87292481534","","2011","D","USD","576955.8"
"mk2GWNgLYvsG4jEgCfd3Fc","87292481534","","2012","D","USD","412316.441985"
"yoK7J5rowd4p28FggZtWJN","87292534325","","2012","C","USD","7763206.01154"
"JApAjRt56M3ESey49YVeZZ","87292534325","","2013","D","USD","8297829.69515"
"UmkaPseZAjcnA9LGdU4UTG","87292191427","","2010","C","USD","747527.985047"
"7aCDoq4qQm8Uz5GsPybPuT","87292191427","","2010","D","USD","747527.985047"
"J3AUzq938EvzUR9VFqNdT6","87292191429","","2010","C","USD","6503493.46276"
"Hxvu5jjh6AbzAR2n2SEguZ","87292191429","","2012","D","USD","6782519.20145"
"sKwZXWK6oPvtZXhvpBavW6","87292531895","","2011","C","USD","2661031.54"
"5RC2m5wEEH5VL49nBAGWET","87292531895","","2011","D","USD","2697256.73"
"jqMMemZEaAWdspCWtn7CYZ","87292191114","","2007","C","USD","29483938.7181"
"GEjQA63wxcPg7KZmufYEZn","87292191114","","2011","C","USD","4735278.15"
"uWEhxuRAM3M8tkBGP7j8kB","87292191114","","2010","D","USD","8834488.92865"
"3gF8XZqKfxebWdvsmU6cq","87292191114","","2011","D","USD","4899561.09"
"e336Y29BSLWYVQZvA9fbrM","87292191114","","2012","D","USD","5853175.35573"
"ztfSQ8F7stHwHEVAuKaQgA","87292191114","","2013","D","USD","3705990.89821"
"L3LfHuTLZKpkUXXRJmYcLZ","87292644015","","2012","C","USD","906357.117002"
"9jjRtZTDDQJnXMdEoAeYUR","87292644015","","2012","D","USD","905005.96259"
"ebC2wuV2tiwD3v2ciXvn38","87292644014","","2009","C","USD","2939572.63201"
"XT3HjekSDd7Wx2K9Mgg2RL","87292644014","","2011","D","USD","117346.91"
"mDMqDx5M9eYRqspvGbNG6R","87292644014","","2012","D","USD","93363.1753603"
"T43u4LEzQNc2XSWbgJanzb","87292191246","","2010","C","USD","33750.7570644"
"MqZ2HiQ9VeatyGSakz7eKY","87292191246","","2010","D","USD","33750.7570644"
"JYKcMgNZEvydffJnNJmqfF","87292191276","","2007","C","USD","11072363.0128"
"dbp6jr79GKEstE2nkSfKtT","87292191276","","2007","D","USD","2561136.51628"
"w4pw24DLrfCeLMMKbZ6x4g","87292191276","","2008","D","USD","2087971.61002"
"dWrr8CwGorJra47EjbLvmk","87292191276","","2009","D","USD","3311887.13917"
"GAAFhtif3pp8USse5Fzoh3","87292191276","","2010","D","USD","1302561.89243"
"bXhiqJsGM2xveN3ghuiVCo","87292191276","","2011","D","USD","1500000.0"
"Fb9jbDrnCEqGJrrXRs4drd","87292191284","","2009","C","USD","465734.128945"
"PKcfrUuEXhqJmScSGAx8YH","87292191284","","2009","D","USD","465734.128945"
"KiQcjBShwcSHT49RXZr9CA","87292191256","","2010","C","USD","612790.550427"
"yFRc4J6h7TpSsiFSEd6v9R","87292191256","","2010","D","USD","612790.550427"
"V7cAgdhWwCgV6VKTHt7J68","87292461678","","2011","C","USD","2639250.0"
"dqp74PjMkouSw9X8Yo5qJ8","87292461678","","2012","D","USD","2591331.02887"
"fAWovPeRUYHYyKyZ5Y3xZZ","87292403012","","2012","C","USD","58251.8058585"
"FiDuU6iJvjNqcZh7c929Ya","87292411780","","2012","C","USD","99480.4249966"
"RwTLnZDpWbEKrTqjGMXQgT","87292411780","","2012","D","USD","99480.4249966"
"7DvYTW8ZUV4Bogm9pLGFTR","87292403011","","2012","C","USD","96874.592136"
"FUoSA95Sg8toWUT2FVS9hb","87292403010","","2012","C","USD","119209.573"
"QaW3mAa5oWDQj7o9TYGiHV","87292403010","","2012","D","USD","119209.573"
"ub5C7ue479r9eXrBRXaMk7","87292191423","","2007","C","USD","4336117.56974"
"wWEUJ93Q3WFxBuZECvCRjB","87292191423","","2009","D","USD","7120656.73687"
"sxDaLARSkywCwbTMEpgSr5","87292511674","","2010","C","USD","1114903.97822"
"QB7qF9rgptubCWY9C74BU7","87292511674","","2010","D","USD","4273.19277164"
"YRgv7iaBkXQ92nSwPRmdRd","87292511674","","2011","D","USD","72936.0"
"ktY6uuUb9LT63V4UGh5Fsj","87292511674","","2012","D","USD","456825.371525"
"k5Ve2aYcccpLzgXH2gygDe","87292191300","","2009","C","USD","5071327.18185"
"UtYgD3D43VNZdbnuUcDv5g","87292191300","","2010","D","USD","4965062.92128"
"gXFSFmDVEFQ2wDnapnyFBh","87292191125","","2006","C","USD","45393988.741"
"qp33pdvAwGD4rw7JAuejiJ","87292191125","","2010","D","USD","6185276.90631"
"FRfyMTbGmiAaZCuBdeZViH","87292191125","","2011","D","USD","4677291.91"
"dQjhRXxvcURzirUaYqwE5k","87292191125","","2012","D","USD","3115803.70442"
"ULZP9HfJW9PWTdNcdsTMAc","87292191125","","2013","D","USD","2645.61254972"
"r3gCLqyinXDEUAPwPHoTvD","87292364173","","2012","C","USD","834567.159058"
"y9yexzPB2s8PTB3deFAUs5","87292841789","","2009","C","USD","555699.473151"
"DHtGjy4StWXG6pa4CNgEUo","87292841789","","2010","C","USD","591448.076873"
"koKh8G8up2DDqbkevUp3y3","87292841789","","2011","C","USD","712102.0"
"FchLyw4r7smyFBM7dWSHSf","87292841789","","2012","C","USD","183526.227495"
"wzzqLEWpCm8hYjK9KE3Bsa","87292841789","","2009","D","USD","555699.473151"
"VR4DiSfmR7ZSm2FHv9QDY5","87292841789","","2010","D","USD","569457.066653"
"ny86sCjidN3ZKmEAZ3Wu2N","87292841789","","2011","D","USD","664728.0"
"F4wdGaxrcu4kCcUT4LoWLQ","87292841789","","2012","D","USD","173884.522199"
"T8WUqGKorkVsHD7NZCBGPN","87292841937","","2009","C","USD","2508781.417"
"BAdyRjXPeRGozVakXb42eA","87292841937","","2010","C","USD","2943019.55832"
"Ki8a747cHWuVDyeUDWXNBb","87292841937","","2011","C","USD","2086622.0"
"QLvivTux4nvSDEJjRooS7L","87292841937","","2012","C","USD","1164466.64781"
"dJcBtUyq2ae7anHyWusEAh","87292841937","","2009","D","USD","1164069.33643"
"KgQM9MkDsaFzdWxRAMWL7e","87292841937","","2010","D","USD","1492748.58898"
"XVXPQNqtwgTHjARK3okpZS","87292841937","","2011","D","USD","987408.0"
"yuKYMoXECKYJbikXDtd44T","87292841937","","2012","D","USD","290213.365734"
"7ZPuGxshedzqYA5dLb8dRd","872921011880","","2007","C","USD","639859.855464"
"wt4GJN9r3Ngq83Yh97eRkg","872921011880","","2008","D","USD","22123.1031939"
"cbN4LrzGE4qurGfVJncpaS","872921011880","","2009","D","USD","190208.923155"
"iUASH7s6zt4dwwsWoTn39h","872921011880","","2010","D","USD","266681.340958"
"d9hH8yEaGMa8uZFJGbpFza","872921011880","","2011","D","USD","96901.0"
"DqsbucLGdhUWZCLCDm3tEQ","87292361439","","2010","C","USD","643430.077948"
"R7GrUtzy7sDnUM2xEhq2jD","87292361439","","2011","D","USD","270529.0"
"xnFToCzcJrCU98NPQbdMZ6","87292361439","","2012","D","USD","206034.012853"
"nu6ZmZmEtkpsxdnbWkStZG","87292361448","","2010","C","USD","240009.63225"
"3eNW3dSJfHe4DbfVqDR3Ho","87292361448","","2011","D","USD","91725.0"
"2CsKnZ2XoqkqGhZX8tPHTk","87292361448","","2012","D","USD","66836.0654722"
"SeXeP2868LjZbgdrFN2Jah","87292191272","","2010","C","USD","786414.539714"
"wCiYddKU3riQXWThKt87vd","87292191272","","2011","D","USD","311451.0"
"CPv6Gt8PWf8Xp7cmtLfDX6","87292191272","","2012","D","USD","104814.762272"
"3MdULBiA7Q6ZuaXZREKEb5","87292191271","","2009","C","USD","652027.780523"
"uwWG8JqnFSVRkUkYoggzQN","87292191271","","2010","D","USD","83190.4024907"
"n6ZixT9HnxiaCWNBvBhWA","87292191271","","2011","D","USD","167337.0"
"ZMLfYayGbKxnLynVhxzcZ3","87292191271","","2012","D","USD","122829.630783"
"cfLg6SU3PSzoeEkVXjwsp6","87292464149","","2012","C","USD","20409.5853357"
"rrBxZZN5QGRXb5L9qESSok","87292464149","","2012","D","USD","20409.5853357"
"opDwtGUaaTnkArGQ5AFUjW","87292464148","","2012","C","USD","1472.76557481"
"68xZdPjAppQkQrESDp6oSV","87292464148","","2012","D","USD","1472.76557481"
"jR3teuX6UDAZ3PBPiggnKg","87292191185","","2010","C","USD","4534050.55973"
"vqCmfvwfZKNvnFGpMKtuET","87292191185","","2006","D","USD","493836.812957"
"nYvdqicZEwxTQbtYw65rRo","87292191185","","2009","D","USD","1866393.29798"
"rzC9nT7KF6PZdP9hvSWqx8","87292191185","","2010","D","USD","1501146.88347"
"kPGYLGETepMM6DHvG8yib6","87292191185","","2011","D","USD","716541.0"
"uz9oF6KitVNUdhVJ6Xm3sB","87292661797","","2011","C","USD","220120.43"
"DikSdR36N9AqMJ5xpvvwzM","87292661797","","2011","D","USD","38834.95"
"Uf9iAGXDaGbhQdZXSLksKL","87292661797","","2012","D","USD","26196.4740166"
"jrKkhjYXe2eA4xazwjnUwc","87292541705","","2011","C","USD","46910.47"
"JoPY5NESY9RGczn5DNLpWJ","87292541705","","2012","D","USD","51758.5886264"
"PzcwB6v2JqxatRUEwaNR9V","87292511672","","2008","C","USD","313195.741503"
"kwCV8AGbugCz9m2V66Ree6","87292191277","","2005","C","USD","13190577.9633"
"rG9hGdvbDDB3t8bBxAY3Fm","87292191277","","2005","D","USD","1814341.97044"
"3GqEWbZPFNH6BJCg3agKdb","87292191277","","2006","D","USD","2428422.47086"
"hkG9Xx9Zr8hYSDcWZVhmBZ","87292191277","","2007","D","USD","2022349.16021"
"sd4DsPXQ74sz36ajkSdZFg","87292191277","","2008","D","USD","2318394.93697"
"QV6nM4QrfMh6bHSrAHwk2j","87292191277","","2009","D","USD","1424521.31587"
"EqnmgWdiZFi6oTbeZRUHqF","87292191283","","2009","C","USD","517482.365495"
"6LgYyrpSEBCJ6bJ9wid5ei","87292191283","","2010","D","USD","286065.948703"
"qFLiXEiP2dSYptDAQmNKUV","87292191282","","2006","C","USD","1639041.04177"
"LECGKoiUshQJujAW9bNd6T","87292191282","","2007","D","USD","792470.062288"
"ZJ3yHizPJUpZcK76QfzT3M","87292191282","","2009","D","USD","413985.892396"
"n8D2naK9tT5dRUmD5NrmCC","87292191282","","2010","D","USD","357461.154415"
"DYibvfVAfWDkjaX6ni42gA","87292191280","","2008","C","USD","313195.741503"
"ezCXZJJACMVw9vwEorzNQc","87292191280","","2008","D","USD","1770.59992529"
"WkWHZ7tgyichNoTS4PEVZ","87292191280","","2009","D","USD","98584.5304857"
"Xw8zSqooSQ24vnXKvvXczQ","87292191280","","2010","D","USD","177582.616243"
"xCMGbbSXCGHSWJrB4tTvJN","87292191280","","2011","D","USD","29174.0"
"8hrZame3UKdMZLRq4dCihh","87292611844","","2008","C","USD","3633070.60143"
"tos7EBtbdrampSwUL9cUHf","87292611844","","2012","D","USD","1138938.71118"
"iKPfveYfwUxBQ2YzyAVUQX","87292411778","","2012","C","USD","110383.10236"
"5TMivJxxMGUWBQUbYVsZtJ","87292411778","","2012","D","USD","110383.10236"
"UsvztWEfS89UhQpbR9QGHS","87292524043","","2013","D","USD","664642.871692"
"m6MY5oJKU5vjvzGW4PKNrE","87292911724","","2011","C","USD","356398.24"
"eeXUT9VVak78S2MfqbdjTD","87292911724","","2011","D","USD","178199.12"
"Rcg8azp5txpKZQiKfexAA8","87292191418","","2009","C","USD","422966.312415"
"KUpgnHz8RjJKGURPzVZLqk","87292191418","","2009","D","USD","253779.789519"
"Yy9S6DPo3Gj62UBWnCtRAS","87292191418","","2010","D","USD","169752.776904"
"VePEPVyGNBjMmRambkXJYn","87292191421","","2008","C","USD","13879967.8887"
"EZ2yngDKkqd3E3SFq2psVT","87292191421","","2008","D","USD","1286118.83171"
"dBUu4eH2eJcjRQGo7bwt9L","87292191421","","2009","D","USD","2509224.23701"
"juzCb4mgA2bDJfPkEK7XFh","87292191421","","2010","D","USD","2717572.20922"
"A9yYnCmKoT7WDhitiQVcfU","87292191421","","2011","D","USD","2671486.74"
"LKm9tCL4xUqnz3ZdzaRMG5","87292191419","","2010","C","USD","3719361.86402"
"3eLA6wSHSCnLZmDtTucP68","87292191419","","2010","D","USD","1142854.37655"
"QqGsMMbiSEWCyHJ4ALkVoG","87292191419","","2011","D","USD","904616.0"
"pCE7qpQ6izuSxFadmamTa4","87292191420","","2008","C","USD","513013.163001"
"836X3PgwZG8owS2K39iHbn","87292191420","","2009","D","USD","334580.966067"
"uRt937fnY2995WPZYejJcg","87292191420","","2010","D","USD","125617.058381"
"Z7JuoZq4QxqrTAm67WTJfY","87292191420","","2011","D","USD","89929.67"
"ijnRzB3xUufXjtsMe7tAsD","87292911725","","2011","C","USD","43200.7"
"d3YR8fsyYL6RD4q5UiMcGg","87292911725","","2011","D","USD","43200.7"
"LmLMEqFsyaWG5trBmDUC9Z","87292191239","","2010","C","USD","71691.0507772"
"S7LxjF6m8i9L2n9ovai2Mh","87292191239","","2010","D","USD","71691.0507772"
"7U3RtRwcpuoUVmpRCw5mG9","87292361444","","2009","C","USD","1293705.91374"
"NakNT62KHBDvtms4UYeLkZ","87292411454","","2011","C","USD","54245.37"
"cXXBKqd2E7fF2KrHPa8mX9","87292411454","","2011","D","USD","54245.37"
"QrkD6cCXpfAHLSrsHpSQF5","87292361440","","2010","C","USD","3544380.54367"
"gAKrjWxccHX8vLZQbenANn","87292361440","","2010","D","USD","134813.921094"
"ov2UgmwEBrLzoKY9HChz8A","87292361440","","2011","D","USD","181001.0"
"Kji9dKdtgTuqpZ4J7DVSMb","87292361440","","2012","D","USD","629238.109993"
"88JQA3rByffBWox6DJXPAK","87292191119","","2006","C","USD","224986.231157"
"u9MKc9YofdYj24kqdrfDbe","87292191119","","2006","D","USD","224986.231157"
"q3GQEzxaefcwYKwhnHEhnH","87292191187","","2004","C","USD","26052999.7648"
"2xrbzdUzE8W3ufXiDuoA83","87292191187","","2009","D","USD","22251756.4128"
"qK4ZU3CnR2gP2DnGCLVqR4","87292371749","","2011","C","USD","276000.0"
"5gHWzx9ddRdqXKRjgEBNSk","87292371749","","2011","D","USD","157703.0"
"ndvV5Q8X8uCQJVFeZbgTXh","87292191137","","2006","C","USD","3666076.41053"
"MebvWnHDAKXuJWgoPXag48","87292191137","","2010","C","USD","1910921.06842"
"WUYSpkwCsCKHJkKcWqttqT","87292191137","","2011","C","USD","2227009.57"
"BqredxifLz7ndH5WTjc9Vm","87292191137","","2012","C","USD","350459.571097"
"LuhoEHSS2iCbyUnocSdWTZ","87292191137","","2006","D","USD","3666076.41053"
"jvNGew5m3RyZLKEYjFLDdR","87292191137","","2010","D","USD","1910921.06842"
"7khFvwFzG3UPwvXbNEpw8A","87292191137","","2011","D","USD","2227009.57"
"n7FoaoVyekZmuaFJhUA88N","87292191137","","2012","D","USD","350459.571097"
"USmjAPMs4amv7ufbgwQRye","87292403013","","2012","C","USD","101178.994989"
"9Gy4GJigdGzqB7NikoBF78","87292671734","","2007","C","USD","52396.5845623"
"WsxpqFEENY5XWefp7sbAxS","87292671734","","2008","D","USD","53922.065186"
"2twHQ3DpdJmLCjttbPYNYd","87292811831","","2011","C","USD","188500.0"
"LGnJFwrNtHw9aojggXLo3o","87292811831","","2011","D","USD","16941.0"
"Fu6L7KGFxz6ZrUnJ8rM9vE","87292811831","","2012","D","USD","138366.325753"
"GHPExsFQW52zkumRyGcE6E","87292811556","","2009","C","USD","3917688.37522"
"7wMwjik5xootkD7Zr6v7Wn","87292811556","","2010","D","USD","1985343.33689"
"WcZskdQAfcRqN3AVX6DBtn","87292811556","","2011","D","USD","1102136.0"
"ztioKcAvjVzXhV7MXqVxJT","87292811556","","2012","D","USD","584365.299353"
"JGFFnKfDSt7azQFmRERvDV","87292811832","","2008","C","USD","1340181.28166"
"VeM2jMNp4QYLFJEgJdgBJT","87292811832","","2010","D","USD","935760.788711"
"fabt4FmJ6mRyvBSYWezSVY","87292811832","","2011","D","USD","320063.0"
"ZtSu7v8sGWrzH2qq4Wi2ND","87292811832","","2012","D","USD","46562.9564131"
"A9wZ7WWpxwt9vkhWdSJ4UA","87292511671","","2006","C","USD","741219.717125"
"v4T52ZqAG6tiYDKVyKYA9D","87292491518","","2010","C","USD","4085.27033618"
"97LeP8opDyocwxUnhhyt9h","87292491518","","2010","D","USD","4085.27033618"
"QvP7DiK8h2qRbhZHKmseaZ","87292191290","","2009","C","USD","3270488.54993"
"SrbCRXFoAUzVay2yNovh3A","87292191290","","2009","D","USD","1138461.20409"
"r6BxosgxzG3kTevcC2Qw8C","87292191290","","2010","D","USD","755775.012193"
"fks4AuRgNCANZXoCZ8jSxm","872921011786","","2011","C","USD","150241.9"
"VGKaHteqbBfdAet2reokjD","872921011786","","2011","D","USD","135071.84"
"VU6hy7biZVxPpxat6BHE85","87292671733","","2006","C","USD","27312.0248953"
"nJ85zDojAmDvD63pH3NsQk","87292671733","","2006","D","USD","29835.4223193"
"D2xoBkuLAbmd94VCvH7xNR","87292191391","","2008","C","USD","16703.7728801"
"gyW4vd3fuEpdERT5UXbciG","87292191391","","2010","D","USD","5106.58792022"
"xsRhUKtpjLQZAZhCq3b3Hk","87292191412","","2010","C","USD","21756.086749"
"8k4iPkNHtKMpGDgUwEMwtH","87292191412","","2011","D","USD","19984.01"
"8UQdtyGTJtQEVtujgyzn6K","87292371751","","2011","C","USD","58519.0"
"63JtFxPGCFCfMoAoHKmrJT","87292371751","","2011","D","USD","58100.0"
"SGfNpjSf9VWzTXVHZ2UavS","87292371744","","2010","C","USD","275755.747692"
"KM7zFXjRfFFAASNrJr8DHm","87292371744","","2010","D","USD","138876.722443"
"oQs6yJV3hZJav6S7y7VXrg","87292371745","","2011","C","USD","107059.0"
"SBRDCinodc8vmBqGZTqHBe","87292371745","","2011","D","USD","107059.0"
"MuWM33wM9mcJgTSfydxFBN","87292371747","","2010","C","USD","15217.6320023"
"FjBghU4dWVQEy9daqYPtUA","87292371747","","2011","D","USD","14861.0"
"rPTJVNwcn7gyhJG7qhumAM","87292371750","","2010","C","USD","482470.426703"
"bj9EQutHZzFqnEh69u5YtH","87292371750","","2010","D","USD","81705.4067235"
"G3eikfqK2eNRUJAf2Ds2sA","87292371750","","2011","D","USD","356651.0"
"vgp3yVdC4FTMBZzPgnRkHF","87292371746","","2010","C","USD","189965.070632"
"mUBcj6h8NBXG7opcSTbtDN","87292371746","","2010","D","USD","189965.070632"
"EYeBiJX96rTbv47w2rLK4e","87292371743","","2011","C","USD","188000.0"
"6Lu6FUFnWZToq9BBDD4XbN","87292371743","","2011","D","USD","198753.0"
"f98NP2Q248dAhknX7CZb2i","87292371784","","2010","C","USD","94369.7447657"
"Xy5aQ2ea2yKTsM9dYGQpD4","87292371784","","2010","D","USD","94369.7447657"
"Zewd3yiEwKvqbs6qZLQ78X","87292371742","","2011","C","USD","272000.0"
"Bs2LYRmLwm5RuND76EyEEA","87292371742","","2011","D","USD","272108.0"
"kwYwBwPqYVzET8QyZRS4xa","87292191301","","2009","C","USD","2192055.30024"
"5Ugmft3vhe3sXKzrbaigxC","87292191301","","2010","D","USD","537781.923102"
"r5YWY5cjyeFGBfYY2DrEwN","87292191301","","2011","D","USD","780735.0"
"k6x3mwVDJNgDn6EhxyjygF","87292191301","","2012","D","USD","684418.708706"
"Xg8Dbmw96ii5BwmPokMiTK","87292191302","","2012","C","USD","2454609.29135"
"FP68UqvXs2KQTjE5wcTaMV","87292191302","","2010","D","USD","94676.1400409"
"cfzvw8YGgYRQw6dhHSkhcD","87292191302","","2011","D","USD","846173.0"
"iGsAyFRVULXcbVKBfz2zSG","87292191302","","2012","D","USD","1525428.72623"
"DDx3cUqyQbeJyVUV7QJknn","87292491512","","2010","C","USD","93961.2177321"
"gfiWGRkiFWDfMJN6RVuNDJ","87292491512","","2010","D","USD","93961.2177321"
"D9jxCfYt3j5kD7phPpAYzE","87292491597","","2011","C","USD","112910.0"
"VhyksWR8Zhzc4PVYvGYYTE","87292491597","","2011","D","USD","112910.0"
"ZP8brbJDbeJ5VJZMQ4nevR","87292411776","","2012","C","USD","98698.6024819"
"bnxvNE72yF3PxBP5LEPZdC","87292411776","","2012","D","USD","98698.6024819"
"9Pm3MGYbgEnuBBKkFouDKi","87292611765","","2010","C","USD","2893346.75631"
"UA2bJnMpiUZqfHWZRarXGg","87292611765","","2010","D","USD","477464.949223"
"wwRWVpenAAhTneeNUJ42WX","87292611765","","2011","D","USD","467499.0"
"ecxpFc3sGjrHcpSbEh3RZS","87292363307","","2012","C","USD","294553.114962"
"yEWjWwcTbXaFnuECLdqaAd","87292541704","","2011","C","USD","42809.31"
"QdWJWHASizsZbcv8pHEDaf","87292541704","","2011","D","USD","42176.13"
"SYNiQV7tNT9FvpUYNfTEN9","87292611845","","2009","C","USD","1178824.8286"
"Pk8JhuTv2RKSmPqgvpL8NP","87292611845","","2009","D","USD","144944.740646"
"ybCwdCfVxuWeaiyxrCWuQm","87292611845","","2011","D","USD","140048.0"
"xR5H6QRnF3jMh2TiVsJVsm","87292191274","","2010","C","USD","8170540.67235"
"d6SekGTVrWZpBrpgSz5P7Y","87292191274","","2012","D","USD","1371024.96521"
"aHxDdcYoFTJiGp5qWmQN2T","87292671708","","2010","C","USD","106053.65878"
"Sj4hfDfcZhdwvTsKw3PinT","87292671708","","2010","D","USD","29008.1156653"
"qwfXrqK87xtRb8pRsp9z6n","87292671708","","2011","D","USD","28402.64"
"3ALXeyreVK5yJsaUkPqfvk","87292501834","","2011","C","USD","3433.0"
"6hi7YYFa8VAgHCUqYjU3jF","87292501834","","2011","D","USD","3433.0"
"bzWL6ZnD7dhKja6ivKbG6Z","87292191392","","2010","C","USD","2042.63516809"
"rdnBNQG26v8e6GaFNTgtGi","87292191392","","2010","D","USD","2042.63516809"
"CexzfztZEKAdiZkotUNjgB","87292191179","","2008","C","USD","10439.8580501"
"YSVZPXehb78XrV6VMfDmZb","87292191179","","2010","D","USD","5106.58792022"
"uC2dTatdDkww7bDeDbaHcf","87292661795","","2008","C","USD","326171.430633"
"Ba8vrg9aKEh6cvvCCAY2Fa","87292661795","","2008","D","USD","66716.8837759"
"d2PpHYZ4HsEKnA7fpHchqf","87292661795","","2009","D","USD","66140.3836511"
"imqX2jqaMoZy2U2qsjCce4","87292661795","","2010","D","USD","79047.1008894"
"YLZmiuJxoKSNRQoSfc5Nx","87292661795","","2011","D","USD","58252.43"
"gtSB8GBxvbHTxPeT9M5RND","87292661795","","2012","D","USD","51949.4001342"
"kUs3gKaihqEZEEo4yyeD8B","87292411791","","2010","C","USD","42641.0304514"
"YQyYKE6CowgYZCufunNnxR","87292411791","","2010","D","USD","42641.5104707"
"eNuWeHaeZV4P3q9YHUxpX4","87292411791","","2011","D","USD","323365.17"
"yJA3hqPmxN636fPgVECFKU","87292611854","","2010","C","USD","143352.136096"
"VsDWqHRsKexwht8upJVoCA","87292611854","","2010","D","USD","80755.5813704"
"ssS6N9UN7tNLnwrCnpok57","87292611854","","2011","D","USD","79070.0"
"HUpdREpwUaoDsCLMbk8hXF","87292501840","","2009","C","USD","25242.7897888"
"gFg9ytK7Wmy3B5siFFxhLT","87292501840","","2011","D","USD","4390.0"
"R38VyHafehn4hu6tTokv8S","87292501840","","2012","D","USD","19636.8743308"
"PzCuKJNyQ8T7vyb3Rw4yW8","87292491511","","2010","C","USD","146048.414518"
"um4VYdK3z98hQ24bJNVfjZ","87292491511","","2010","D","USD","146048.414518"
"yAK5iyrPoptE9Sjqzx9Krc","87292411777","","2012","C","USD","103668.233909"
"rYCMgRyg5zLzCT6buXcqdf","87292411777","","2012","D","USD","103668.233909"
"9kUKs5Ffhs7xQXjUEiHirN","87292191269","","2007","C","USD","1280568.25814"
"DiZWb9bqoKtuRJiUwKqCR6","87292191269","","2009","D","USD","544480.455467"
"NiZTKCMQZEfgMmAj8C6Gjb","87292191269","","2010","D","USD","310612.295518"
"HVMDahGmHvpFS9NxgoYE9g","87292191269","","2011","D","USD","144624.0"
"xBHsCv3b3L7jbGKMnx8e5D","87292401683","","2011","C","USD","88634.04"
"ZZcJg2UTMgAga6vTBkxVpn","87292931613","","2008","C","USD","313195.741503"
"BF9UcbY7CL2RPGmEdmCsrg","87292931613","","2008","D","USD","23325.7748413"
"8AmrJBNTFYdaXrLHAep8Sf","87292931613","","2009","D","USD","140237.721049"
"6pTnu9f9rQJQvGaq3Cb6Bo","87292931613","","2010","D","USD","145187.443795"
"nKhFKJDQjarkfFBZaHhMjV","87292491603","","2011","C","USD","9144.0"
"frezeVTzvEt2PhQuex9Cyg","87292491603","","2011","D","USD","9144.0"
"35pgrv4Tx3doXSpeMSjDpd","87292411779","","2012","C","USD","101921.926674"
"EDChwa9DyUVhhNNs8eW7Ej","87292411779","","2012","D","USD","101921.926674"
"y8hRcogBsAhwW7SBsB3KbS","87292501837","","2012","C","USD","36044.4646778"
"Jm9sgQaAVparKFi7dUeW3K","87292491879","","2011","C","USD","38000.0"
"VE3hapJoS9cYArHDZgYUbD","87292491879","","2011","D","USD","16000.0"
"LKjikjm7iT2CmWokYLdjqU","87292491883","","2011","C","USD","38000.0"
"kFcA7LDSi7X45bTshUVwWR","87292491883","","2011","D","USD","16000.0"
"62jWW4fyGqRPrpkMwLCAtS","87292491884","","2011","C","USD","38000.0"
"mmeUbJ5pficXZApsFNBF5n","87292491884","","2011","D","USD","16000.0"
"Z4KXmxTffQK5QkN5gE49Hg","87292441820","","2012","C","USD","713901.511826"
"66Hauma4b2znuVMcBNthJ8","87292441820","","2011","D","USD","26168.0"
"qCW4Zn6ZJqPFjx79tDxYs7","87292491572","","2011","C","USD","113450.0"
"RpVjYDajR37Ka3L6nsK54S","87292491572","","2011","D","USD","113450.0"
"WpxQ94BiDmiXaiZmV6WcYa","87292411781","","2012","C","USD","115762.437532"
"ag76y5sNbxMmcFn4hUMnfj","87292411781","","2012","D","USD","115762.437532"
"cYkLhJCVSFyJfZcBopFGR","87292371748","","2011","C","USD","444000.0"
"6B7txLCkb4ByRPVnzrQTec","87292371748","","2011","D","USD","238533.0"
"thdvyBHFmfXeWydXHFcYrL","87292491509","","2010","C","USD","44937.9736979"
"ww4T5yPhst2vU276TdGAkB","87292491509","","2010","D","USD","44937.9736979"
"bW6smvXaZfmzvxMrNaMiA4","87292361445","","2011","C","USD","2946591.0"
"e5yypazz52zMqJQrbHJrYP","87292191289","","2008","C","USD","27665.6238327"
"8QNzRGnwHha2PxVnLbesrB","87292191289","","2008","D","USD","10439.8580501"
"bRepqyJQzqeyxJgiuVXPEn","87292191289","","2009","D","USD","10349.6473099"
"2G3WDdRr6LB5LUfrCzdBMh","87292191289","","2010","D","USD","6638.56429629"
"fkB7abF9Q63wTTkrMRNZZa","87292191254","","2006","C","USD","6344963.76616"
"vHhD8SvripNdYTTarjweDS","87292191254","","2010","C","USD","1531976.37607"
"LzrtDCKa2x4y6MjYfdLvYf","87292191254","","2006","D","USD","1317723.94156"
"rwqFyBxKqKGcQKmY6JUosQ","87292191254","","2007","D","USD","849710.396287"
"MJUKBZhfSi4zLNpUUL25VW","87292191254","","2008","D","USD","1522340.10086"
"NxwrnQoCedUFweaab7vM23","87292191254","","2009","D","USD","1553426.17312"
"nPaScRW7BdFGWoBmGLPm2h","87292191254","","2010","D","USD","840254.317475"
"4W68sJzMpsnYEw92RnySRT","87292811555","","2009","C","USD","2202027.97199"
